"collection"	"year"	"title"	"author"	"journal"	"doi"
"NCEAS"	"2016"	"Megafauna extinction, tree species range reduction, and carbon storage in Amazonian forests"	"Doughty, Christopher ; Wolf, Adam ; Morueta-Holme, Naia ; Jørgensen, Peter ; Sandel, Brody ; Violle, Cyrille ; Boyle, Brad ; Kraft, Nathan ; Peet, Robert ; Enquist, Brian ; Svenning, Jens-Christian ; Blake, Stephen ; Galetti, Mauro"	"Ecography"	"10.1111/ecog.01587"
"NCEAS"	"2015"	"Novel methods, new results and science-based solutions to tackle marine debris impacts on wildlife"	"Hardesty, Britta ; Good, Thomas ; Wilcox, Chris"	"Ocean &amp;amp; Coastal Management"	"10.1016/j.ocecoaman.2015.04.004"
"NCEAS"	"2015"	"Temporal correlations in population trends: Conservation implications from time-series analysis of diverse animal taxa"	"Keith, David ; Akçakaya, H. Resit ; Butchart, Stuart ; Collen, Ben ; Dulvy, Nick ; Holmes, Elizabeth ; Hutchings, Jeffrey ; Keinath, Douglas ; Schwartz, Michael ; Shelton, Andrew ; Waples, Robin"	"Biological Conservation"	"10.1016/j.biocon.2015.09.021"
"NCEAS"	"2015"	"Non-structural carbon dynamics and allocation relate to growth rate and leaf habitat in California oaks"	"Trumbore, Sue ; Czimczik, Claudia ; Sierra, Carlos ; Muhr, Jan ; Xu, Xiaomei"	"Tree Physiology"	"10.1093/treephys/tpv097"
"NCEAS"	"2015"	"Relationships among Venericardia (Bivalvia: Carditidae) on the U.S. Coastal Plain during the Paleogene"	"McClure, Kate ; Lockwood, Rowan"	"Journal of Paleontology"	"10.1017/jpa.2015.23"
"NCEAS"	"2015"	"A hidden Markov model for reconstructing animal paths from solar geolocation loggers using templates for light intensity"	"Rakhimberdiev, Eldar ; Winkler, David ; Seavy, Nathaniel ; Sheldon, Daniel ; Piersma, Theunis ; Saveliev, Anatoly"	"Movement Ecology"	"10.1186/s40462-015-0062-5"
"NCEAS"	"2015"	"Mapping physiological suitability limits for malaria in Africa under climate change"	"Ryan, Sadie ; McNally, Amy ; Johnson, Leah ; Mordecai, Erin ; Ben-Horin, Tal ; Paaijmans, Krijn ; Lafferty, Kevin"	"Vector-Borne and Zoonotic Diseases"	"10.1089/vbz.2015.1822"
"NCEAS"	"2015"	"Shortfalls in the global protected area network at representing marine biodiversity"	"Klein, Carissa ; Brown, Christopher ; Halpern, Benjamin ; Segan, Dan ; McGowan, Jennifer ; Beger, Maria ; Watson, James"	"Nature"	"10.1038/srep17539"
"NCEAS"	"2016"	"A network approach for inferring species associations from co-occurrence data"	"Morueta-Holme, Naia ; Blonder, Benjamin ; Sandel, Brody ; McGill, Brian ; Peet, Robert ; Ott, Jeffrey ; Violle, Cyrille ; Enquist, Brian ; Jørgensen, Peter ; Svenning, Jens-Christian"	"Ecography"	"10.1111/ecog.01892"
"NCEAS"	"2016"	"Patterns and drivers of plant functional group dominance across the Western Hemisphere: A macroecological re-assessment based on a massive botanical dataset"	"Engemann Jensen, Kristine ; Sandel, Brody ; Enquist, Brian ; Jørgensen, Peter ; Marcuse-Kubitza, Aaron ; McGill, Brian ; Morueta-Holme, Naia ; Peet, Robert ; Violle, Cyrille ; Wiser, Susan ; Svenning, Jens-Christian"	"Botanical Journal of the Linnean Society"	"10.1111/boj.12362"
"NCEAS"	"2016"	"The ecological and methodological drivers of species' distribution and phenology responses to climate change"	"Brown, Christopher ; O'Connor, Mary ; Poloczanska, Elvira ; Schoeman, David ; Buckley, Lauren ; Burrows, Michael ; Duarte, Carlos ; Halpern, Benjamin ; Pandolfi, John ; Parmesan, Camille ; Richardson, Anthony"	"Global Change Biology"	"10.1111/gcb.13184"
"NCEAS"	"2015"	"Do molt-migrant songbirds optimize migration routes based on primary productivity?"	"Bridge, Eli ; Ross, Jeremy ; Contina, Andrea ; Kelly, Jeffrey"	"Behavioral Ecology"	"10.1093/beheco/arv199"
"NCEAS"	"2016"	"Evaluating seafood eco-labeling as a mechanism to reduce collateral impacts of fisheries in an ecosystem-based fisheries management context"	"Selden, Rebecca ; Valencia, Sarah ; Larsen, Ashley ; Cornejo-Donoso, Jorge ; Wasserman, Amanada"	"Marine Policy"	"10.1016/j.marpol.2015.11.010"
"NCEAS"	"2015"	"Map the evidence"	"McKinnon , Madeleine  ; Cheng, Samantha ; Garside, Ruth  ; Masuda, Yuta ; Miller, Daniel"	"Nature"	"10.1038/528185a"
"NCEAS"	"2015"	"Spatial and temporal changes in cumulative human impacts on the world's ocean"	"Halpern, Benjamin ; Frazier, Melanie  ; Potapenko, John ; Casey, Kenneth ; Koenig, Kellee ; Longo, Catherine ; Stewart Lowndes, Julia ; Rockwood, R. Cotton ; Selig, Elizabeth ; Selkoe, Kimberly ; Walbridge, Shaun"	"Nature Communications"	"10.1038/ncomms8615"
"NCEAS"	"2015"	"Future perspective: The maritime Arctic in 2050"	"Brigham, Lawson"	"Fletcher Forum of World Affairs"	NA
"NCEAS"	"2014"	"'Unstructured data' practices in polar institutions and networks: A case study with the Arctic options project"	"Berkman, Paul"	"Data Science Journal"	"10.2481/dsj.IFPDA-11"
"NCEAS"	"2015"	"Institutional dimensions of sustaining Arctic observing networks (SAON)"	"Berkman, Paul"	"Arctic"	"10.14430/arctic4499"
"NCEAS"	"2016"	"Plant-O-Matic: A dynamic and mobile guide to all plants of the Americas"	"Goldsmith, Gregory ; Morueta-Holme, Naia ; Sandel, Brody ; Fitz, E. ; Fitz, S. ; Boyle, Brad ; Casler, N. ; Condit, Richard ; Dolins, Steven ; Donoghue, John ; Engemann Jensen, Kristine ; Jørgensen, Peter ; Kraft, Nathan ; Marcuse-Kubitza, Aaron ; McGill, Brian ; Narro, Martha ; Peet, Robert ; Piel, William ; Regetz, James ; Schildhauer, Mark ; Spencer, Nick ; Svenning, Jens-Christian ; Thiers, Barbara ; Violle, Cyrille ; Wiser, Susan ; Enquist, Brian"	"Methods in Ecology and Evolution"	"10.1111/2041-210X.12548"
"NCEAS"	"2015"	"Intercontinental comparisons of habitat levels of invasion between temperate North America and Europe"	"Kalusova, Veronika ; Chytry, Milan ; Peet, Robert ; Wentworth, Thomas"	"Ecology"	"10.1890/15-0021.1/epdf"
"NCEAS"	"2015"	"A comparative framework for broad-scale plot-based vegetation classification"	"De Caceres, Miquel ; Chytry, Milan ; Agrillo, Emiliano ; Attorre, Fabio ; Botta-Dukát, Zoltán ; Capelo, Jorge ; Czúcz, Bálint ; Dengler, Jügen ; Ewald, Jörg ; Faber-Langendoen, Don ; Feoil, Enrico ; Franklin, Scott ; Gavilán, Rosario ; Gillet, François ; Jansen, Florian ; Jiménez-Alfaro, Borja ; Krestov, Pavel ; Landucci, Flavia ; Lengyel, Attila ; Loidi, Javier ; Mucina, Ladislav ; Peet, Robert ; Roberts, David ; Roleček, Jan ; Schamine, Joop ; Schmidtlein, Sebastian ; Theurillat, Jean-Paul ; Tichy, Lubomír ; Walker, Donald (Skip) ; Wildi, Otto ; Willner, Wolfgang ; Wiser, Susan"	"Applied Vegetation Science"	"10.1111/avsc.12179"
"NCEAS"	"2015"	"How a national vegetation classification can help ecological research and management"	"Franklin, Scott ; Comer, Patrick ; Evens, J.  ; Ezcurra, Exequiel ; Faber-Langendoen, Don ; Franklin, Janet ; Jennings, Michael ; Josse, Carmen ; Lea, Chris ; Loucks, Orie ; Muldavin, Esteban ; Peet, Robert ; Ponomarenko, Serguei ; Roberts, David ; Solomeshch, Ayzik ; Keeler-Wolf, Todd ; VanKley, James ; Weakley, Alan ; McKerrow, Alexa"	"Frontiers in Ecology and the Environment"	"10.1890/15.WB.006"
"NCEAS"	"2015"	"Scale-dependent responses of longleaf pine vegetation to fire frequency and environmental context across two decades"	"Palmquist, Kyle ; Peet, Robert ; Mitchell, Stephen"	"Journal of Ecology"	"10.1111/1365-2745.12412"
"NCEAS"	"2015"	"Reliable identification of declining populations in an uncertain world"	"d'Eon-Eggertson, Faye ; Dulvy, Nick ; Peterman, Randall"	"Conservation Letters"	"10.1111/conl.12123"
"NCEAS"	"2016"	"Mapping selective logging impacts in Borneo with GPS and airborne lidar"	"Ellis, Peter ; Griscom, Bronson ; Walker, Wayne ; Gonçalves, Fabio ; Cormier, Tina"	"Forest Ecology and Management"	"10.1016/j.foreco.2016.01.020"
"NCEAS"	"2016"	"Assessing the performance of the Aichi Biodiversity Targets in Brazil: A test using two regional-scale indices related to coastal and marine ecosystem conservation"	"Marques, Simone ; Steiner, Andrea ; de Ameida Medeiros, Marcelo"	"Marine Policy"	"10.1016/j.marpol.2016.01.030"
"NCEAS"	"2016"	"Macro-restoration of tidal wetlands: A whole estuary approach"	"Weinstein, Michael ; Litvin, Steven"	"Restoration Ecology"	"10.3368/er.34.1.27"
"NCEAS"	"1997"	"Meta-analysis in ecology"	"Brett, Michael"	"Bulletin of the Ecological Society of America"	"10.2307/20168123"
"NCEAS"	"2016"	"Female and male life tables for seven wild primate species"	"Bronikowski, Anne ; Cords, Marina ; Alberts, Susan ; Altmann, Jeanne ; Brockman, Diane ; Fedigan, Linda ; Pusey, Anne ; Stoinski, Tara ; Strier, Karen ; Morris, William"	"Scientific Data"	"10.1038/sdata.2016.6"
"NCEAS"	"2016"	"Projections of climate change effects on discharge and inundation in the Amazon basin"	"Viana Sorribas, Mino ; Paiva , Rodrigo  ; Melack, John ; Bravo, Juan ; Jones, Charles ; Carvalho, Leila ; Beighley, Edward ; Forsberg, Bruce ; Costa, Marcos"	"Climatic Change"	"10.1007/s10584-016-1640-2"
"NCEAS"	"2016"	"Eradication of tephritid fruit fly pest populations: Outcomes and prospects"	"Suckling, David  ; Kean, John ; Stringer, Lloyd ; Cáceres-Barrios, Carlos ; Hendrichs, Jorge ; Reyes-Flores, Jesus ; Dominiak, Bernard"	"Pest Management Science"	"10.1002/ps.3905"
"NCEAS"	"2015"	"A global inventory of small floating plastic debris"	"Van Sebille, Erik ; Wilcox, Chris ; Lebreton, Laurent ; Maximenko, Nikolai  ; Hardesty, Britta ; van Franeker, Jan ; Eriksen, Marcus ; Siegel, David ; Galgani, Francois ; Lavender Law, Kara"	"Environmental Research Letters"	"10.1088/1748-9326/10/12/124006"
"NCEAS"	"2015"	"How to critically read ecological meta-analyses"	"Lortie, Christopher ; Stewart, Gavin ; Rothstein, Hannah ; Lau, Joseph"	"Research Synthesis Methods"	"10.1002/jrsm.1109"
"NCEAS"	"2016"	"Monitoring plant functional diversity from space"	"Jetz, Walter ; Cavender-Bares, Jeannine ; Pavlick, Ryan ; Schimel, David ; Davis, Frank ; Asner, Gregory ; Guralnick, Robert ; Kattge, Jens  ; Latimer, Andrew ; Moorcroft, Paul ; Schaepman, Michael ; Schildhauer, Mark ; Schneider, Fabian ; Schrodt-Williams, Franziska  ; Stahl, Ulrike ; Ustin Doyle, Susan"	"Nature"	"10.1038/NPLANTS.2016.24"
"NCEAS"	"2013"	"The taxonomic name resolution service: An online tool for automated standardization of plant names"	"Boyle, Brad ; Hopkins, Nicole ; Lu, Zhenyuan ; Raygoza Garay, Juan ; Mozzherin, Dmitry ; Rees, Tony ; Matasci, Naim ; Narro, Martha ; Piel, William ; McKay, Sheldon ; Lowry, Sonya ; Freeland, Chris ; Peet, Robert ; Enquist, Brian"	"BMC Bioinformatics"	"10.1186/1471-2105-14-16"
"NCEAS"	"2016"	"Integrating expert perceptions into food web conservation and management"	"Stier, Adrian ; Samhouri, Jameal ; Gray, Steven ; Martone, Rebecca ; Mach, Megan ; Halpern, Benjamin ; Kappel, Carrie ; Scarborough, Courtney ; Levin, Phillip"	"Conservation Letters"	"10.1111/conl.12245"
"NCEAS"	"2016"	"Remotely sensed high-resolution global cloud dynamics for predicting ecosystem and biodiversity distributions"	"Wilson, Adam ; Jetz, Walter"	"PLoS Biology"	"10.1371/journal.pbio.1002415"
"NCEAS"	"2016"	"Codyn: An R package of community dynamics metrics"	"Hallett, Lauren ; Jones, Sydney ; MacDonald, Andrew ; Jones, Matthew ; Flynn, Dan ; Ripplinger, Julie ; Slaughter, Peter ; Gries, Corinna ; Collins, Scott"	"Methods in Ecology and Evolution"	"10.1111/2041-210X.12569"
"NCEAS"	"2016"	"Synthesis and comparative analysis of physiological tolerance and life-history growth traits of marine aquaculture species"	"Froehlich, Halley ; Gentry, Rebecca ; Halpern, Benjamin"	"Aquaculture"	"10.1016/j.aquaculture.2016.04.018"
"NCEAS"	"2016"	"Global fishery prospects under contrasting management regimes"	"Costello, Christopher ; Ovando, Daniel ; Clavelle, Tyler ; Strauss, C. Kent ; Hilborn, Ray ; Melnychuk, Michael ; Branch, Trevor ; Gaines, Steven ; Szuwalski, Cody  ; Cabral, Reniel ; Rader, Douglas ; Leland, Amanda"	"Proceedings of the National Academy of Sciences of the United States of America"	"10.1073/pnas.1520420113"
"NCEAS"	"2016"	"The DNA of coral reef biodiversity: Predicting and protecting genetic diversity of reef assemblages"	"Selkoe, Kimberly ; Gaggiotti, Oscar ; Treml, Eric ; Wren, Johanna ; Donovan, Mary  ; Toonen, Robert"	"Proceedings of the Royal Society B-Biological Sciences"	"10.1098/rspb.2016.0354"
"NCEAS"	"2016"	"Spatial and temporal variation of water temperature regimes on the Snoqualmie River network"	"Steel, E. ; Sowder, Colin ; Peterson, Erin"	"Journal of the American Water Resources Association"	"10.1111/1752-1688.12423"
"NCEAS"	"2016"	"The effectiveness, costs, and coastal protection benefits of natural and nature-based defences"	"Narayan, Siddharth ; Beck, Michael ; Reguero, Borja ; Rodriguez, Inigo Losada ; van Wesenbeeck, Bregje ; Pontee, Nigel ; Sanchirico, James ; Ingram, Jane Carter ; Lange, Glenn-Marie ; Burks-Copes, Kelly"	"PLoS ONE"	"10.1371/journal.pone.0154735"
"NCEAS"	"2016"	"MycoDB, a global database of plant response to mycorrhizal fungi"	"Chaudhary, Bala ; Rúa, Megan ; Antoninka, Anita ; Bever, James ; Cannon, Jeffery ; Craig, Ashley ; Duchicela, Jessica ; Frame, Alicia ; Gardes, Monique ; Gehring, Catherine ; Ha, Michelle ; Hart, Miranda ; Hopkins, Jacob ; Ji, Boaming ; Collins Johnson, Nancy ; Kaonongbua	, Wittaya ; Karst, Justine ; Koide, Roger ; Lamit, Louis ; Meadow, James ; Milligan, Brook ; Moore, John ; Pendergast, Thomas ; Piculell, Bridget ; Ramsby, Blake ; Simard, Suzanne ; Shrestha, Shubba ; Umbanhowar, James ; Viechtbauer, Wolfgang ; Walters, Lawrence ; Wilson, Gail ; Zee, Peter ; Hoeksema, Jason"	"Scientific Data"	"10.1038/sdata.2016.28"
"NCEAS"	"2015"	"Image themes and frames in US print news stories about climate change"	"Rebich Hespanha, Stacy ; Rice, Ronald ; Montello, Daniel ; Retzloff, Sean ; Tien, Sandrine ; Hespanha, João"	"Environmental Communication"	"10.1080/17524032.2014.983534"
"NCEAS"	"2016"	"Global combustion: The connection between fossil fuel and biomass burning emissions (1997-2010)"	"Balch, Jennifer ; Nagy, R. ; Archibald, Sally ; Bowman, David ; Moritz, Max ; Roos, Christopher ; Scott, Andrew ; Williamson, Grant"	"Philosophical Transactions of the Royal Society B-Biological Sciences"	"10.1098/rstb.2015.0177"
"NCEAS"	"2016"	"Integrating natural capital into system of national accounts for policy analysis: An application of a computable general equilibrium model"	"Ochuodho, Thomas ; Alavalapati, Janaki"	"Forest Policy and Economics"	"10.1016/j.forpol.2016.06.020"
"NCEAS"	"2016"	"Nature-based solutions: Lessons from around the world"	"Pontee, Nigel ; Narayan, Siddharth ; Beck, Michael ; Hosking, Adam"	"Maritime Engineering Journal"	"10.1680/jmaen.15.00027"
"NCEAS"	"2016"	"A mammoth undertaking: harnessing insight from functional ecology to shape de-extinction priority setting"	"McCauley, Douglas  ; Hardesty-Moore, Molly ; Halpern, Benjamin ; Young, Hillary"	"Functional Ecology"	"10.1111/1365-2435.12728"
"NCEAS"	"2016"	"Global threats from invasive alien species in the twenty-first century and national response capacities"	"Early, Regan ; Bradley, Bethany ; Dukes, Jeffrey ; Lawler, Joshua ; Olden, Julian ; Blumenthal, Dana ; Gonzalez, Patrick ; Grosholz, Edwin ; Ibañez, Inés ; Miller, Luke ; Sorte, Cascade ; Tatem, Andy"	"Nature Communications"	"10.1038/ncomms12485"
"NCEAS"	"2016"	"Mapping Uncertainty Due to Missing Data in the Global Ocean Health Index"	"Frazier, Melanie  ; Longo, Catherine ; Halpern, Benjamin"	"PLoS ONE"	"10.1371/journal.pone.0160377"
"NCEAS"	"2016"	"ProvONE: extending PROV to support the DataONE scientific community"	"Cao, Yang ; Jones, Christopher  ; Cuevas, Victor ; Jones, Matthew ; Ludaescher, Bertram ; McPhillips, Timothy ; Missier, Paolo ; Schwalm, Christopher ; Slaughter, Peter ; Vieglais, David ; Walker, Lauren ; Wei, Yaxing"	NA	NA
"NCEAS"	"2016"	"The environment ontology in 2016: bridging domains with increased scope, semantic density, and interoperation"	"Buttigieg, Pier Luigi ; Pafilis, Evangelos ; Lewis, Suzanna ; Schildhauer, Mark ; Walls, Ramona ; Mungall, Chris"	"Journal of Biomedical Semantics"	"10.1186/s13326-016-0097-6"
"NCEAS"	"2016"	"Averaged 30-year climate change projections mask opportunities for species establishment"	"Serra-Diaz, Josep ; Franklin, Janet ; Sweet, Lynn ; McCullough, Ian ; Syphard, Alexandra ; Regan, Helen ; Flint, Lorraine ; Flint, Alan ; Dingman, John ; Moritz, Max ; Redmond, Kelly ; Hannah, Lee ; Davis, Frank"	"Ecography"	"10.1111/ecog.02074"
"NCEAS"	"2016"	"California forests show early indications of both range shifts and local persistence under climate change"	"Serra-Diaz, Josep ; Franklin, Janet ; Dillon, Whalen ; Syphard, Alexandra ; Davis, Frank ; Meentemeyer, Ross"	"Global Ecology and Biogeography"	"10.1111/geb.12396"
"NCEAS"	"2015"	"The fishery performance indicators: a management tool for triple bottom line outcomes"	"Anderson, James  ; Anderson, Chris  ; Chu, Jingjie ; Meredith, Jennifer ; Asche, Frank ; Sylvia, Gil ; Smith, Martin ; Anggraeni, Dessy ; Arthur, Robert ; Guttormsen, Atle ; McCluney, Jessica ; Ward, Tim ; Akpalu, Wisdom ; Eggert, Håkan ; Flores, Jimely ; Freeman, Matthew ; Holland, Daniel ; Knapp, Gunnar ; Kobayashi, Mimako ; Larkin, Sherry ; MacLauchlin, Kari ; Schnier, Kurt ; Soboil, Mark ; Tveteras, Sigbjorn ; Uchida, Hirotsuga ; Valderrama, Diego"	"PLoS ONE"	"10.1371/journal.pone.0122809"
"NCEAS"	"2016"	"High and dry: high elevations disproportionately exposed to regional climate change in Mediterranean-climate landscapes"	"McCullough, Ian ; Davis, Frank ; Dingman, John ; Flint, Lorraine ; Flint, Alan ; Serra-Diaz, Josep ; Syphard, Alexandra ; Moritz, Max ; Hannah, Lee ; Franklin, Janet"	"Landscape Ecology"	"10.1007/s10980-015-0318-x"
"NCEAS"	"2016"	"One size does not fit all: Natural infrastructure investments within the Latin American Water Funds Partnership"	"Bremer, Leah ; Auerbach, Dan ; Goldstein, Joshua ; Vogl, Adrian ; Shemie, Daniel  ; Kroeger, Timm ; Nelson, Joanna ; Benitez, Silvia ; Calvache, Alejandro ; Guimarães, João ; Herron, Colin ; Higgins, Jonathan ; Klemz, Claudio ; León, Jorge ; Lozano, Juan ; Moreno, Pedro ; Nuñez, Francisco ; Veiga, Fernando  ; Tiepolo, Gilberto"	"Ecosystem Services"	"10.1016/j.ecoser.2015.12.006"
"NCEAS"	"2014"	"Bioclimatic velocity: the pace of species exposure to climate change"	"Serra-Diaz, Josep ; Franklin, Janet ; Ninyerola, Miquel ; Davis, Frank ; Syphard, Alexandra ; Regan, Helen ; Ikegami, Maki"	"Diversity and Distributions"	"10.1111/ddi.12131"
"NCEAS"	"2013"	"Modeling plant species distributions under futureclimates: how fine scale do climate projections need to be?"	"Franklin, Janet ; Davis, Frank ; Ikegami, Maki ; Syphard, Alexandra ; Flint, Lorraine ; Flint, Alan ; Hannah, Lee"	"Global Change Biology"	"10.1111/gcb.12051"
"NCEAS"	"2014"	"Carbon emissions performance of commercial logging in East Kalimantan, Indonesia"	"Griscom, Bronson ; Ellis, Peter ; Putz, Francis"	"Global Change Biology"	"10.1111/gcb.12386"
"NCEAS"	"2016"	"Synthesizing Global and Local Datasets to Estimate Jurisdictional Forest Carbon Fluxes in Berau, Indonesia"	"Griscom, Bronson ; Ellis, Peter ; Baccini, Alessandro ; Marthinus, Delon  ; Evans, Jeffrey ; Ruslandi, R"	"PLoS ONE"	"10.1371/journal.pone.0146357"
